x1,x2,x1dot,x2dot,fX,mode_fsign,sigma,mode_true
1.65369772659979,-0.680240541476035,-0.680240541476035,-0.473673459157837,-0.848345727804759,2,-1,2
-0.408329888147305,-1.25262515881175,-1.25262515881175,-0.975688646742657,0.413538603041778,1,1,1
-1.50655673773489,-0.317059804742428,-0.317059804742428,1.90913175827858,-0.6195244790132,2,-1,2
-1.15396167456346,0.837388637132181,0.837388637132181,0.876260535480475,-0.159260302414288,2,-1,2
0.223545687725699,2.10922017351207,2.10922017351207,1.99264562444196,0.464944184116653,1,1,1
1.93850936356685,0.21000722786329,0.21000722786329,-2.51767119275596,-1.35434912473707,2,-1,2
1.52141144590511,-0.755794514531073,-0.755794514531073,-0.527773848644395,-0.641812422636578,2,-1,2
0.395842544831197,-1.63120445536407,-1.63120445536407,-1.43763396655627,0.419738349085395,1,1,1
-1.75961329571017,-1.38809102589338,-1.38809102589338,4.66938377094412,-1.02588545429017,2,-1,2
-1.78368355489925,0.586321358772233,0.586321358772233,0.504607665978654,-1.06654898386192,2,-1,2
-0.92839674068425,1.2105634368828,1.2105634368828,0.96735817472274,0.0707727606798894,1,1,1
0.968552229346714,2.60145068236486,2.60145068236486,-0.747545561964397,0.0247710665014049,1,1,1
0.671117368334277,-2.16303683608775,-2.16303683608775,-1.49107851274932,0.277099994591583,1,1,1
-2.0243774632982,-1.3139698945195,-1.3139698945195,6.0951929990625,-1.51798714413048,2,-1,2
-1.94336087712203,0.575166849498815,0.575166849498815,0.346322982442197,-1.35852444159788,2,-1,2
-1.17500983877459,1.03311831388083,1.03311831388083,0.781755293600891,-0.18331561450146,2,-1,2
0.441152140185763,2.44807136603435,2.44807136603435,1.88578452435052,0.392407204278716,1,1,1
2.0003212601474,-0.0417611099558632,-0.0417611099558632,-1.87498426124836,-1.47295035397781,2,-1,2
1.4917509218487,-0.791294204449057,-0.791294204449057,-0.522161664060413,-0.597802641890834,2,-1,2
0.316484481701739,-1.70548254437511,-1.70548254437511,-1.56635712709996,0.44756037628145,1,1,1
-1.81618602444888,-1.12460620527173,-1.12460620527173,4.40112900962123,-1.12508936393363,2,-1,2
-1.7377700201583,0.615832049544757,0.615832049544757,0.493884953921639,-0.987215618667845,2,-1,2
-0.838246954224079,1.28671120116554,1.28671120116554,0.971594229951307,0.148713777505341,1,1,1
-1.24713210878869,-0.80182894023785,-0.80182894023785,1.69241858712845,-0.26885669137938,2,-1,2
-1.26698677350449,0.584864848267353,0.584864848267353,0.912994116554216,-0.29339416572419,2,-1,2
-0.203323879218421,1.62189699834398,1.62189699834398,1.56325233465346,0.471372702040651,1,1,1
1.7776853970192,1.01788655308909,1.01788655308909,-3.9764886803801,-1.06375211459673,2,-1,2
1.6719680650176,-0.634664201949835,-0.634664201949835,-0.532442954135412,-0.878352522931084,2,-1,2
0.718404975379799,-1.38753332076797,-1.38753332076797,-1.04219236189331,0.242983349841711,1,1,1
